NGÀY GIỜ,NGÀY,THÁNG,Ma VC,NHÀ VẬN CHUYỂN,TRÙNG?,MÃ VẬN ĐƠN,"1 XONG
2 HOÀN
3 KHIẾU NẠI",GỬI?,XEM VĐ,NGÀY 10/9 ĐƠN: 123 NGÀY 9/9 ĐƠN: 109 NGÀY 8/9 ĐƠN: 55,GHI CHÚ,QUA KHO TQ,,IN SPX
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN034544013939,0,ĐÃ GỬI,SPX 3939,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN032842899909,0,ĐÃ GỬI,SPX 9909,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN038524232079,0,ĐÃ GỬI,SPX 2079,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN032026020909,0,ĐÃ GỬI,SPX 0909,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN031530425279,0,ĐÃ GỬI,SPX 5279,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN031277324859,0,ĐÃ GỬI,SPX 4859,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN032886791549,0,ĐÃ GỬI,SPX 1549,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN032020820479,0,ĐÃ GỬI,SPX 0479,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN038188185319,0,ĐÃ GỬI,SPX 5319,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN036755922999,0,ĐÃ GỬI,SPX 2999,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN037767118999,0,ĐÃ GỬI,SPX 8999,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN031300067339,0,ĐÃ GỬI,SPX 7339,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN035752747369,0,ĐÃ GỬI,SPX 7369,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN032422659839,0,ĐÃ GỬI,SPX 9839,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN034279102579,0,ĐÃ GỬI,SPX 2579,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN030925612189,0,ĐÃ GỬI,SPX 2189,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN033267345679,0,ĐÃ GỬI,SPX 5679,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN032391423999,0,ĐÃ GỬI,SPX 3999,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN034676033469,0,ĐÃ GỬI,SPX 3469,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN036282530529,0,ĐÃ GỬI,SPX 0529,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN039639546389,0,ĐÃ GỬI,SPX 6389,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN036653270289,0,ĐÃ GỬI,SPX 0289,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN037435074329,0,ĐÃ GỬI,SPX 4329,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN033052517049,0,ĐÃ GỬI,SPX 7049,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN037725803039,0,ĐÃ GỬI,SPX 3039,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN030041891929,0,ĐÃ GỬI,SPX 1929,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN030994065779,0,ĐÃ GỬI,SPX 5779,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN032640796299,0,ĐÃ GỬI,SPX 6299,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN038716907689,0,ĐÃ GỬI,SPX 7689,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN036577083089,0,ĐÃ GỬI,SPX 3089,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN032905589799,0,ĐÃ GỬI,SPX 9799,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN033159687159,0,ĐÃ GỬI,SPX 7159,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN039322534639,0,ĐÃ GỬI,SPX 4639,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN031348768659,0,ĐÃ GỬI,SPX 8659,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN036026222669,0,ĐÃ GỬI,SPX 2669,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN033320349719,0,ĐÃ GỬI,SPX 9719,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN039049400149,0,ĐÃ GỬI,SPX 0149,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN035843059239,0,ĐÃ GỬI,SPX 9239,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN038842641999,0,ĐÃ GỬI,SPX 1999,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN039403728849,0,ĐÃ GỬI,SPX 8849,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN037348971419,0,ĐÃ GỬI,SPX 1419,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN038681507329,0,ĐÃ GỬI,SPX 7329,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN039927067949,0,ĐÃ GỬI,SPX 7949,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN034158295349,0,ĐÃ GỬI,SPX 5349,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN037948675519,0,ĐÃ GỬI,SPX 5519,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN032996118819,0,ĐÃ GỬI,SPX 8819,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN032341244289,0,ĐÃ GỬI,SPX 4289,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN030094170329,0,ĐÃ GỬI,SPX 0329,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN039236102669,0,ĐÃ GỬI,SPX 2669,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN036480790239,0,ĐÃ GỬI,SPX 0239,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN034264838169,0,ĐÃ GỬI,SPX 8169,,,,,
03/09 12:12,3,9,6,SHOPEE EXPRESS,OK,SPXVN036285227649,0,ĐÃ GỬI,SPX 7649,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN034007354609,0,ĐÃ GỬI,SPX 4609,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN030175396229,0,ĐÃ GỬI,SPX 6229,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN035503730829,0,ĐÃ GỬI,SPX 0829,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN039082965099,0,ĐÃ GỬI,SPX 5099,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN031577508459,0,ĐÃ GỬI,SPX 8459,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN039238876599,0,ĐÃ GỬI,SPX 6599,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN030288871249,0,ĐÃ GỬI,SPX 1249,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN038480829939,0,ĐÃ GỬI,SPX 9939,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN038327265799,0,ĐÃ GỬI,SPX 5799,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN034196435639,0,ĐÃ GỬI,SPX 5639,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN030507753649,0,ĐÃ GỬI,SPX 3649,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN030979061249,0,ĐÃ GỬI,SPX 1249,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN033142944799,0,ĐÃ GỬI,SPX 4799,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN039922475809,0,ĐÃ GỬI,SPX 5809,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN038754257799,0,ĐÃ GỬI,SPX 7799,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN036695493369,0,ĐÃ GỬI,SPX 3369,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN035438628489,0,ĐÃ GỬI,SPX 8489,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN031215537689,0,ĐÃ GỬI,SPX 7689,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN038624114109,0,ĐÃ GỬI,SPX 4109,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN035751532729,0,ĐÃ GỬI,SPX 2729,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN039756615729,0,ĐÃ GỬI,SPX 5729,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN036111639479,0,ĐÃ GỬI,SPX 9479,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN037421846979,0,ĐÃ GỬI,SPX 6979,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN038184124529,0,ĐÃ GỬI,SPX 4529,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN039205648379,0,ĐÃ GỬI,SPX 8379,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN034851380359,0,ĐÃ GỬI,SPX 0359,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN033747310199,0,ĐÃ GỬI,SPX 0199,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN031194241559,0,ĐÃ GỬI,SPX 1559,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN034315877219,0,ĐÃ GỬI,SPX 7219,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN034889440559,0,ĐÃ GỬI,SPX 0559,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN030509584699,0,ĐÃ GỬI,SPX 4699,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN039165731019,0,ĐÃ GỬI,SPX 1019,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN035914764289,0,ĐÃ GỬI,SPX 4289,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN039345223479,0,ĐÃ GỬI,SPX 3479,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN030923287679,0,ĐÃ GỬI,SPX 7679,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN035521254569,0,ĐÃ GỬI,SPX 4569,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN038994660889,0,ĐÃ GỬI,SPX 0889,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN037902928789,0,ĐÃ GỬI,SPX 8789,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN035049449369,0,ĐÃ GỬI,SPX 9369,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN030565275729,0,ĐÃ GỬI,SPX 5729,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN037562601089,0,ĐÃ GỬI,SPX 1089,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN039920217459,0,ĐÃ GỬI,SPX 7459,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN036346997839,0,ĐÃ GỬI,SPX 7839,,,,,
03/09 12:13,3,9,6,SHOPEE EXPRESS,OK,SPXVN038734124539,0,ĐÃ GỬI,SPX 4539,,,,,
03/09 15:53,3,9,2,JT EXPRESS,OK,JNTMP0018851230VNA,0,ĐÃ GỬI,JT 0VNA,,,,,
03/09 15:53,3,9,2,JT EXPRESS,OK,JNTMP0018851307VNA,0,ĐÃ GỬI,JT 7VNA,,,,,
03/09 15:53,3,9,2,JT EXPRESS,OK,JNTMP0018851308VNA,0,ĐÃ GỬI,JT 8VNA,NGÀY 3-9 ĐƠN: 126,,,,
04/09 14:18,4,9,6,SHOPEE EXPRESS,OK,SPXVN036444921909,0,ĐÃ GỬI,SPX 1909,,,,,
04/09 14:18,4,9,6,SHOPEE EXPRESS,OK,SPXVN037534428499,0,ĐÃ GỬI,SPX 8499,,,,,
04/09 14:18,4,9,6,SHOPEE EXPRESS,OK,SPXVN037309866489,0,ĐÃ GỬI,SPX 6489,,,,,
04/09 14:18,4,9,6,SHOPEE EXPRESS,OK,SPXVN032569812069,0,ĐÃ GỬI,SPX 2069,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN035076427079,0,ĐÃ GỬI,SPX 7079,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN035428895329,0,ĐÃ GỬI,SPX 5329,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN037598525689,0,ĐÃ GỬI,SPX 5689,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN031665528899,0,ĐÃ GỬI,SPX 8899,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN035859494149,0,ĐÃ GỬI,SPX 4149,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN035223813049,0,ĐÃ GỬI,SPX 3049,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN032394930629,0,ĐÃ GỬI,SPX 0629,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN039704377939,0,ĐÃ GỬI,SPX 7939,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN038101750759,0,ĐÃ GỬI,SPX 0759,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN030347160739,0,ĐÃ GỬI,SPX 0739,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN030084317989,0,ĐÃ GỬI,SPX 7989,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN035357829349,0,ĐÃ GỬI,SPX 9349,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN034819423889,0,ĐÃ GỬI,SPX 3889,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN036676058719,0,ĐÃ GỬI,SPX 8719,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN038835912629,0,ĐÃ GỬI,SPX 2629,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN030725841599,0,ĐÃ GỬI,SPX 1599,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN032813314249,0,ĐÃ GỬI,SPX 4249,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN039824611739,0,ĐÃ GỬI,SPX 1739,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN035473282919,0,ĐÃ GỬI,SPX 2919,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN033715945089,0,ĐÃ GỬI,SPX 5089,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN038541409999,0,ĐÃ GỬI,SPX 9999,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN030855791199,0,ĐÃ GỬI,SPX 1199,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN035851076139,0,ĐÃ GỬI,SPX 6139,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN038721598349,0,ĐÃ GỬI,SPX 8349,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN032101493819,0,ĐÃ GỬI,SPX 3819,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN039198988979,0,ĐÃ GỬI,SPX 8979,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN033485436069,0,ĐÃ GỬI,SPX 6069,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN031214427829,0,ĐÃ GỬI,SPX 7829,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN039052437069,0,ĐÃ GỬI,SPX 7069,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN030544457649,0,ĐÃ GỬI,SPX 7649,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN039040104859,0,ĐÃ GỬI,SPX 4859,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN034773038239,0,ĐÃ GỬI,SPX 8239,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN033540985469,0,ĐÃ GỬI,SPX 5469,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN030498721509,0,ĐÃ GỬI,SPX 1509,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN030153426319,0,ĐÃ GỬI,SPX 6319,,,,,
04/09 14:19,4,9,6,SHOPEE EXPRESS,OK,SPXVN032900661189,0,ĐÃ GỬI,SPX 1189,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN033409109109,0,ĐÃ GỬI,SPX 9109,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN031423068569,0,ĐÃ GỬI,SPX 8569,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN036135504619,0,ĐÃ GỬI,SPX 4619,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN030000160149,0,ĐÃ GỬI,SPX 0149,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN039141494559,0,ĐÃ GỬI,SPX 4559,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN037706693199,0,ĐÃ GỬI,SPX 3199,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN030342799889,0,ĐÃ GỬI,SPX 9889,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN032018020189,0,ĐÃ GỬI,SPX 0189,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN036320928099,0,ĐÃ GỬI,SPX 8099,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN030418621879,0,ĐÃ GỬI,SPX 1879,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN036911888239,0,ĐÃ GỬI,SPX 8239,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN037887076589,0,ĐÃ GỬI,SPX 6589,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN037285771989,0,ĐÃ GỬI,SPX 1989,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN038987005939,0,ĐÃ GỬI,SPX 5939,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN032735804379,0,ĐÃ GỬI,SPX 4379,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN031355822919,0,ĐÃ GỬI,SPX 2919,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN038243796649,0,ĐÃ GỬI,SPX 6649,,,,,
04/09 14:20,4,9,6,SHOPEE EXPRESS,OK,SPXVN032237111909,0,ĐÃ GỬI,SPX 1909,,,,,
04/09 14:20,4,9,7,VIETTEL,OK,SHOPEEVTP101758633,0,ĐÃ GỬI,VIETTEL 8633,,,,,
04/09 14:20,4,9,7,VIETTEL,OK,SHOPEEVTP101758079,0,ĐÃ GỬI,VIETTEL 8079,,,,,
04/09 14:20,4,9,3,GIAO HÀNG NHANH,OK,G8F3VCLF,0,ĐÃ GỬI,GHN VCLF,,,,,
04/09 14:20,4,9,3,GIAO HÀNG NHANH,OK,G8F3VCL7,0,ĐÃ GỬI,GHN VCL7,,,,,
04/09 14:20,4,9,3,GIAO HÀNG NHANH,OK,G8F3VCLU,0,ĐÃ GỬI,GHN VCLU,,,,,
04/09 14:20,4,9,3,GIAO HÀNG NHANH,OK,G8F3VCL6,0,ĐÃ GỬI,GHN VCL6,,,,,
04/09 14:20,4,9,3,GIAO HÀNG NHANH,OK,G8F3VCLN,0,ĐÃ GỬI,GHN VCLN,,,,,
04/09 14:20,4,9,2,JT EXPRESS,OK,855718997602,0,ĐÃ GỬI,JT 7602,,,,,
04/09 14:20,4,9,2,JT EXPRESS,OK,JNTMP0018872387VNA,0,ĐÃ GỬI,JT 7VNA,,,,,
04/09 14:36,4,9,1,VNPOST,OK,CF616239673VN,0,ĐÃ GỬI,VNP 73VN,,,,,
04/09 14:36,4,9,3,GIAO HÀNG NHANH,OK,G8FBRCBA,0,ĐÃ GỬI,GHN RCBA,NGÀY 4-9 ĐƠN: 69,,,,
05/09 12:23,5,9,2,JT EXPRESS,OK,855719041123,0,ĐÃ GỬI,JT 1123,,,,,
05/09 12:23,5,9,7,VIETTEL,OK,SHOPEEVTP101764170,0,ĐÃ GỬI,VIETTEL 4170,,,,,
05/09 12:23,5,9,3,GIAO HÀNG NHANH,OK,G8F49GMC,0,ĐÃ GỬI,GHN 9GMC,,,,,
05/09 12:24,5,9,3,GIAO HÀNG NHANH,OK,G8F49GM7,0,ĐÃ GỬI,GHN 9GM7,,,,,
05/09 12:24,5,9,3,GIAO HÀNG NHANH,OK,G8F49GMB,0,ĐÃ GỬI,GHN 9GMB,,,,,
05/09 12:24,5,9,3,GIAO HÀNG NHANH,OK,G8F49GML,0,ĐÃ GỬI,GHN 9GML,,,,,
05/09 12:24,5,9,2,JT EXPRESS,OK,812200301469,0,ĐÃ GỬI,JT 1469,,,,,
05/09 12:24,5,9,2,JT EXPRESS,OK,812200432189,0,ĐÃ GỬI,JT 2189,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN030092667719,0,ĐÃ GỬI,SPX 7719,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN031758155639,0,ĐÃ GỬI,SPX 5639,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN033982058129,0,ĐÃ GỬI,SPX 8129,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN034013626829,0,ĐÃ GỬI,SPX 6829,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN035841571699,0,ĐÃ GỬI,SPX 1699,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN036444407089,0,ĐÃ GỬI,SPX 7089,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN037903750799,0,ĐÃ GỬI,SPX 0799,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN034700723009,0,ĐÃ GỬI,SPX 3009,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN039850335209,0,ĐÃ GỬI,SPX 5209,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN031345993129,0,ĐÃ GỬI,SPX 3129,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN031504995709,0,ĐÃ GỬI,SPX 5709,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN032159320559,0,ĐÃ GỬI,SPX 0559,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN032714745119,0,ĐÃ GỬI,SPX 5119,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN033289869199,0,ĐÃ GỬI,SPX 9199,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN031655043089,0,ĐÃ GỬI,SPX 3089,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN039559577739,0,ĐÃ GỬI,SPX 7739,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN033227995219,0,ĐÃ GỬI,SPX 5219,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN030315084979,0,ĐÃ GỬI,SPX 4979,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN038466479689,0,ĐÃ GỬI,SPX 9689,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN030175174079,0,ĐÃ GỬI,SPX 4079,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN039725432929,0,ĐÃ GỬI,SPX 2929,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN034100168699,0,ĐÃ GỬI,SPX 8699,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN037775496939,0,ĐÃ GỬI,SPX 6939,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN030859529809,0,ĐÃ GỬI,SPX 9809,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN034377344589,0,ĐÃ GỬI,SPX 4589,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN036614019399,0,ĐÃ GỬI,SPX 9399,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN035513578899,0,ĐÃ GỬI,SPX 8899,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN034793463079,0,ĐÃ GỬI,SPX 3079,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN036734315009,0,ĐÃ GỬI,SPX 5009,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN033521393389,0,ĐÃ GỬI,SPX 3389,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN034169691159,0,ĐÃ GỬI,SPX 1159,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN039222149009,0,ĐÃ GỬI,SPX 9009,,,,,
05/09 12:24,5,9,6,SHOPEE EXPRESS,OK,SPXVN032270383879,0,ĐÃ GỬI,SPX 3879,,,,,
05/09 14:40,5,9,3,GIAO HÀNG NHANH,OK,G8F4BGX3,0,ĐÃ GỬI,GHN BGX3,,,,,
05/09 14:40,5,9,3,GIAO HÀNG NHANH,OK,G8F4BGXB,0,ĐÃ GỬI,GHN BGXB,,,,,
05/09 14:40,5,9,6,SHOPEE EXPRESS,OK,SPXVN036457505979,0,ĐÃ GỬI,SPX 5979,,,,,
